loanApproved,age,employed,monthly_income,retirement_savings,portfolio_allocation
False,65,0,247.07656222462526,395063.28694741824,0.15418602759028144
False,19,0,782.4411569346232,475984.79012360465,0.41178839768115194
True,48,1,7039.942150552334,313209.9530429738,0.24944744665131258
True,73,1,4240.877041138453,337807.4056936739,0.7680370209269993
True,68,1,13449.0644753781,442153.23158304853,0.051734820255977976
False,69,0,823.7235044902146,360477.3857989004,0.7739423284253399
False,79,0,272.6725779791899,433027.9300963361,0.4921640507989409
False,72,0,710.2954925282718,341706.15694063535,0.19400050335789587
True,77,1,4926.220539543709,461198.85903527634,0.9537826447741578
False,47,0,250.26343350895007,368362.4404090327,0.43127129643919315
False,35,0,191.52230584512486,422723.95111516427,0.019700556021818083
True,20,1,12756.471054980042,130859.52233099463,0.2858253005496011
True,80,1,11476.946507983284,432705.52487664367,0.46636804646181695
False,39,0,857.0283762521499,402292.9589219364,0.6557154902475757
False,35,0,424.8846568717175,364718.3622803192,0.418107597996228
False,66,0,164.28663507458296,340727.9961370013,0.723181009930644
False,53,0,43.191478560732136,408758.00855038356,0.14476922148203752
False,63,0,187.3539059804833,400159.46963821095,0.45430757656956333
False,65,0,279.4465860342913,445386.16797587887,0.14204993764871388
False,47,0,537.0667693796356,496733.71637510374,0.5732323023821008
False,23,0,559.3965532809547,387789.07543546834,0.29856069914747374
False,24,0,352.6419035505238,412461.5750205044,0.6877323198431193
False,67,0,0.24846868647843134,409941.6713450939,0.42360189714328655
True,56,1,7089.23780006292,364290.4630846591,0.8707410979064002
True,73,1,4804.765803615893,409048.0846922169,0.23864506687610876
True,44,1,5130.586298009481,285548.41463687946,0.781476174714906
True,39,1,10966.10411475494,253951.1358525686,0.0896747824450621
True,31,1,14963.487586013913,200293.2645385603,0.3390040416870834
False,53,0,585.1400405651813,338086.2308546387,0.5408733174396423
False,80,0,439.32386022753747,345700.34092802135,0.8777528091157324
True,64,1,9433.595176091458,415626.6068138937,0.882739423411673
True,60,1,9682.731758601842,389222.8121197383,0.1565124819933943
True,62,1,6651.874859833138,402846.766951223,0.043409544353064655
True,48,1,11294.023783541334,311192.3061961578,0.0005868353751119493
False,78,0,208.95560193697327,390124.2476054206,0.6380303866880828
False,63,0,762.5445226282326,453198.04027609894,0.5333766649588813
True,18,1,5851.689973452009,117425.15551054387,0.05900914239270072
True,50,1,9212.386935997125,324639.40658360143,0.8087767620316426
True,32,1,9323.198489146615,208443.2482443204,0.32744592972852604
False,44,0,496.8882532795581,468126.6738976005,0.6933732252022126
False,29,0,743.3948454110551,483497.8851900604,0.10865733193691274
True,48,1,5865.197501603874,313091.22803548985,0.5695464729559149
False,34,0,712.1358435380961,450650.2654563042,0.6774348224067008
True,75,1,6797.994794803021,405265.95453423774,0.022356056104196442
True,18,1,9260.657760256885,116300.48885790279,0.27309915147849095
True,77,1,12766.79699458639,348314.58417737496,0.042579999534423374
False,33,0,773.6798103833581,454166.624707105,0.6701114512008352
True,18,1,5540.468448495081,116789.40709661397,0.5516068065417963
True,34,1,14603.066199204617,221167.6260911437,0.8262237464510662
True,47,1,4322.317151393213,306522.6641737426,0.5793903612595421
True,75,1,10160.98832212629,348646.3504952123,0.5076082253777628
False,74,0,752.9723591663608,483987.7909234147,0.240772826669588
False,18,0,771.4711212610653,484720.73806584894,0.44343997087572806
False,24,0,750.5887778942796,516153.18002155627,0.4112735761724646
False,52,0,406.1770671129197,466112.3481498448,0.6653187929056382
True,69,1,12976.03288654323,449078.73759593786,0.9368826556403602
True,46,1,11959.698554832923,297710.2888429633,0.9814219653050732
True,19,1,8191.167687636686,122761.79322446366,0.683823211598652
False,33,0,772.7939925633302,458168.6292830845,0.7605632317860752
False,22,0,438.26823924147004,343875.5995916572,0.2623611814438549
False,62,0,634.9517504287568,494458.62027502235,0.31570437565698806
True,36,1,5781.665765648277,232852.269592673,0.8725660821007453
False,37,0,564.1428678175157,349256.78524285555,0.5748200409649581
True,43,1,14377.863601745741,279753.7649794612,0.7216267091141819
False,66,0,353.46621104269593,383731.5029566093,0.029497395306074536
True,57,1,9231.773263978737,370097.6948585122,0.12312211126542227
True,62,1,9303.888390617281,403860.35853727395,0.13728542633773377
True,29,1,13299.973112027927,189183.42292896635,0.6387267765019435
True,76,1,8971.517615035797,406465.18520417105,0.16505523649974785
True,73,1,11884.077478450112,354233.48535730416,0.11145274607494238
False,67,0,982.905185041549,340450.0874968506,0.14016999243330353
False,36,0,745.4782371485874,338722.3220774268,0.9422409649568426
False,78,0,755.4999050083751,360266.6395627884,0.43480376511436325
True,58,1,4411.119137219635,376295.9554293837,0.4580894323309991
True,68,1,8324.890254021631,442451.9164213725,0.9429520451628938
False,74,0,481.32324691040697,358706.8245382261,0.8344765460680944
True,48,1,14986.379094344755,311175.5214435385,0.2674187462713047
True,33,1,4275.635087679359,213667.6597466221,0.7916525527431907
False,35,1,3332.5200169777568,228009.15481230654,0.19311266854891362
True,23,1,4695.589242490146,150109.37331884084,0.19013254342163477
True,42,1,6162.619601669902,271846.71056024777,0.7930537080384945
False,23,0,924.3095032492025,398472.33959195536,0.5975523391277142
True,28,1,9835.60935289806,182812.6623163939,0.5049314830889067
True,78,1,8299.44790520973,443861.7820458299,0.6689748430932025
False,23,0,180.04731559154197,393583.42520977877,0.5533544518011959
True,27,1,13134.958817555651,174880.3558799153,0.6598104996714784
False,33,0,935.7786670487675,387096.6748971654,0.43071467363014404
True,37,1,14511.926323003974,240790.64016912895,0.5771901259931848
True,54,1,10296.816149739474,350806.656047696,0.7747501136567065
True,48,1,4445.224932563782,312922.94329524785,0.512708496463693
False,43,0,907.5201467381748,418332.81180273194,0.13842961076564753
True,49,1,14753.591301265116,318746.56154709467,0.6800019536833493
True,50,1,7355.838978866443,326158.57231841044,0.9690864861181206
False,34,0,56.425625536034914,341878.9494945943,0.21744308705662652
True,74,1,7278.41334150648,427362.1821329392,0.8966104810221026
False,32,0,875.1924048812185,469185.2252492869,0.22195901413712915
False,33,0,22.57605469785906,435789.45685051545,0.34186921569307294
True,61,1,14469.676857538574,395698.0788856468,0.050413897350451986
